song_id,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var,label,parjaay
146,184.5703125,230517,1324.810345,0.235676378,0.310024172,0.096114993,0.35966292,0.295971602,0.087599181,0.21728804,0.190050628,0.036119241,2.589215517,17.58450317,309.2147217,-8.847208977,53.13350677,2823.169678,0.009868572,2.328860283,5.42359066,0.099788852,0.038610265,0.001490752,2060.330088,635.6670188,404072.5588,2242.04798,377.5009996,142507.0047,23.23116386,6.450564222,41.60977879,4288.332402,1284.1864,1649134.711,0.927748052,1.062887643,1.129730142,-0.01057447,0.094978892,0.00902099,0.072055687,0.03833375,0.001469476,-4.49E-05,0.100224778,0.010045007,-0.000160586,0.021757731,0.000473399,4.188879819,1.233292213,1.521009682,3,prakriti
147,129.1992188,160790,1266.062992,0.243664145,0.296960771,0.088185705,0.41579923,0.281964481,0.079503961,0.236728533,0.165205735,0.027292935,0.455823392,3.847993851,14.80705643,-8.453001976,63.00612259,3969.771484,0.005222959,2.133079052,4.550026417,0.048860528,0.017267661,0.000298172,1817.197492,436.5907834,190611.5122,1922.919354,267.6132372,71616.84475,25.6737979,6.802183515,46.26970057,3847.6434,744.8791778,554844.9896,0.515080047,0.576738117,0.332626855,-0.007263335,0.080559234,0.00648979,0.090781764,0.044924945,0.002018251,-0.023522325,0.041625477,0.00173268,-4.38E-05,0.012249888,0.00015006,4.249251701,2.211814949,4.892125368,3,prakriti
148,112.3471467,138193,1267.825688,0.256414562,0.319262564,0.101928584,0.380176783,0.289860725,0.084019244,0.228453151,0.176472352,0.031142491,0.794035435,5.044166565,25.44361687,-8.819964409,60.49251175,3659.343994,0.007367028,2.348556042,5.515715599,0.060586393,0.019761017,0.000390498,1732.600589,415.4147022,172569.3748,2086.072256,413.0111761,170578.2316,24.50090351,6.044986947,36.54186719,3642.165476,1094.623466,1198200.533,0.612774754,0.692695463,0.479827004,-0.018636898,0.092547899,0.008565114,0.070902066,0.023502136,0.00055235,-0.023700131,0.05318993,0.002829169,-6.34E-05,0.017228369,0.000296817,1.811156463,1.132267466,1.282029614,3,prakriti
149,161.4990234,200516,1277.171975,0.255924135,0.308520615,0.095184974,0.412735969,0.284793198,0.081107169,0.233892287,0.169197315,0.028627732,2.435098648,17.99392891,323.7814941,-4.626522064,51.60376358,2662.948242,0.009336769,2.670970201,7.134081841,0.09320306,0.04842408,0.002344892,1948.672937,619.3443875,383587.4703,2124.466229,460.8891525,212418.8109,23.78543797,6.382680632,40.73861205,4189.957997,1423.888259,2027457.773,0.944815948,1.147737516,1.317301405,0.000573789,0.090566053,0.00820221,0.085408025,0.038767548,0.001502923,-6.76E-07,0.097324006,0.009471962,8.38E-07,0.02389941,0.000571182,2.140879819,1.013135343,1.026443224,3,prakriti
150,198.7680288,245037,1282.91623,0.233002201,0.298636526,0.089183778,0.406586617,0.287818164,0.082839288,0.232795121,0.170703734,0.029139765,2.241071939,14.62301064,213.832428,-8.777999878,49.44407272,2444.716309,0.010882958,2.401529074,5.767342091,0.095693015,0.033210859,0.001102961,2061.472764,645.7386929,416978.4595,2164.989658,413.8425418,171265.6494,24.25295715,6.182787853,38.22686564,4156.083202,1336.005418,1784910.478,0.985565363,1.11049731,1.233204275,-0.015277057,0.082897723,0.006872033,0.09687054,0.044657277,0.001994272,-1.98E-05,0.093376614,0.008719192,-0.000111112,0.022408886,0.000502158,1.963247166,1.027977446,1.05673763,3,prakriti
151,135.9991776,165654,1264.534351,0.246025518,0.29627943,0.087781496,0.394473046,0.283576548,0.080415659,0.228231551,0.176758854,0.031243692,1.12422204,8.217266083,67.52346802,-6.691812038,56.20405579,3158.895996,0.006564394,2.135768414,4.561506271,0.068879388,0.027981475,0.000782963,1676.02405,363.6462603,132238.6026,1919.285717,313.0480857,97999.10395,25.12543134,7.110314787,50.55657637,3506.070466,834.1498886,695806.0367,0.765415189,0.880319715,0.7749628,-0.010465061,0.096940257,0.009397413,0.071512606,0.023734622,0.000563332,-0.022243293,0.0637872,0.004068807,-0.000127107,0.017970484,0.000322938,2.977959184,1.779834516,3.167810903,3,prakriti
152,161.4990234,188826,1242.276316,0.253634721,0.31451568,0.098920114,0.415956408,0.276605755,0.076510742,0.239708236,0.16085178,0.025873295,0.879502833,6.485990047,42.06806564,-9.054837227,55.47676086,3077.670898,0.004613232,2.065028906,4.264344692,0.064920373,0.02260204,0.000510852,1951.143913,452.5694111,204819.0719,2065.224609,336.3679404,113143.3913,25.4215683,6.595064468,43.49487534,4031.583955,923.6483981,853126.3633,0.689017788,0.766430262,0.587415347,-0.006322643,0.087344025,0.007628979,0.10171556,0.045904365,0.002107211,-0.022589019,0.059075579,0.003489924,-4.82E-05,0.015773797,0.000248813,2.017814059,1.18170864,1.396435309,3,prakriti
153,135.9991776,167681,1270.310606,0.243835688,0.319784403,0.102262057,0.409407645,0.287846893,0.082855828,0.236470456,0.165574928,0.027415057,2.118801832,14.96906376,224.072876,-12.42838669,55.46554947,3076.427002,0.00658461,2.43495822,5.929021358,0.089443773,0.038589839,0.001489176,1740.215995,447.4277688,200191.6083,1950.764008,418.5368215,175173.071,24.34759378,6.133571202,37.62069569,3459.62908,1025.49158,1051632.981,0.868814128,1.021140728,1.042728387,-0.017657159,0.088245973,0.007787352,0.079058101,0.024982364,0.000624119,-2.57E-05,0.089749821,0.00805503,-9.15E-05,0.022539508,0.000508029,5.272090703,2.709446106,7.341098201,3,prakriti
154,117.4538352,144725,1280.752212,0.295288056,0.312061131,0.097382143,0.441917777,0.271065921,0.073476732,0.248650036,0.146650923,0.021506493,1.189689159,8.297992706,68.85668182,-9.301823616,50.0860939,2508.616699,0.007250777,2.358631372,5.5631423,0.070251793,0.033548504,0.001125502,2224.767972,520.995868,271436.6945,2037.8558,353.1412819,124708.765,23.16196882,7.020999202,49.2944298,4165.233147,1108.872451,1229598.113,0.876395841,1.051322098,1.105278153,0.003124131,0.085334296,0.007281942,0.123305188,0.041136843,0.00169224,-2.01E-07,0.066053756,0.004363098,-2.39E-05,0.024691146,0.000609653,2.460154195,0.93655824,0.877141337,3,prakriti
155,184.5703125,238666,1290.086486,0.243438378,0.296999246,0.088208556,0.397366196,0.286744207,0.082222246,0.232931804,0.170517178,0.029076108,3.304761171,22.78694153,519.2446899,-7.110540867,48.26276779,2329.294678,0.008744508,2.418836832,5.850771427,0.113616921,0.041340865,0.001709067,1943.023688,585.8794982,343254.7864,2208.383894,408.0357164,166493.1459,24.35713724,6.655837572,44.30017378,4144.370773,1274.119363,1623380.151,1.036397143,1.160200003,1.346064047,0.010987289,0.094933701,0.009012408,0.072393931,0.032713818,0.001070194,-8.67E-05,0.11434079,0.013073816,-0.0002149,0.021226311,0.000450556,2.696997732,1.311635101,1.720386638,3,prakriti
156,129.1992188,160768,1275.936508,0.22786364,0.304329008,0.092616141,0.369091004,0.295328945,0.087219186,0.22806856,0.176969108,0.031318065,2.363790035,23.07202721,532.3184204,-10.94641209,59.47183609,3536.89917,0.005451906,2.942005873,8.655398369,0.08939068,0.048032314,0.002307103,1746.88806,621.5100041,386274.6852,1988.868582,375.9795166,141360.5969,24.69300658,7.181064856,51.56769246,3517.457897,1298.038554,1684904.088,0.74716728,0.910501191,0.829012419,-0.011185644,0.09752048,0.009510244,0.072067214,0.047233038,0.00223096,-2.48E-05,0.096390843,0.009291195,-0.000102217,0.018309133,0.000335224,3.315809524,1.815135208,3.294715822,3,prakriti
157,123.046875,120080,1906.031746,0.22305961,0.294056267,0.086469091,0.39191848,0.283085883,0.080137625,0.230548601,0.173725864,0.030180676,1.436411142,15.36545086,236.0970917,-12.22544384,63.0269165,3972.392334,0.008916725,2.038735867,4.156444073,0.065228216,0.048628177,0.0023647,1899.038486,587.0332389,344608.0235,1862.164393,401.3861135,161110.8121,25.05923005,6.638564586,44.07053977,3706.831752,1182.846694,1399126.302,0.645072987,0.876649034,0.768513528,0.009263887,0.102117047,0.010427891,0.097503568,0.043173657,0.001863965,-1.93E-06,0.076088838,0.005789512,-2.16E-05,0.016402403,0.000269039,15.37393197,9.412276426,88.59094752,3,prakriti
158,112.3471467,139748,1270.436364,0.272984117,0.296911746,0.088156581,0.43260327,0.27824679,0.07742127,0.245721122,0.151507305,0.022954463,2.003077984,12.46619415,155.4060059,-8.931224823,43.91452408,1928.485352,0.008043497,2.529416561,6.397948742,0.092279494,0.039752621,0.001580271,2427.085123,651.8400102,424895.3989,2230.279032,381.2432172,145346.3907,22.99806307,6.517319799,42.47545736,4573.214013,1276.054437,1628314.926,1.110961435,1.333080735,1.777104245,-0.015951944,0.076456104,0.005845536,0.127798925,0.051965191,0.002700381,-1.61E-05,0.085142337,0.007249217,-9.20E-05,0.034170531,0.001167625,1.749623583,0.853259089,0.728051074,3,prakriti
159,129.1992188,155541,1254.362903,0.232401505,0.296916962,0.08815968,0.381960273,0.294098884,0.086494155,0.227403314,0.177823131,0.031621066,3.386179924,23.3563385,545.5185547,-6.796061516,49.66850662,2466.960449,0.011982076,2.88640976,8.331360817,0.11591991,0.039075494,0.001526894,1891.301267,634.9460937,403156.542,2104.56209,484.332194,234577.6742,23.63915407,6.275395607,39.38059003,3887.076495,1394.732089,1945277.599,1.080420971,1.199796797,1.439512355,0.006248338,0.086969323,0.007563663,0.071546242,0.035070106,0.001229912,-6.26E-05,0.114778847,0.013174184,-0.000195048,0.023447413,0.000549781,2.280199546,1.211173846,1.466942086,3,prakriti
160,151.9990809,181552,1278.535211,0.220581993,0.312329501,0.097549722,0.350043684,0.291575998,0.085016556,0.211759764,0.196191579,0.038491136,1.677065015,22.79541969,519.6311646,-18.07182693,68.71504974,4721.757813,0.00218757,1.260976553,1.590061903,0.062136788,0.061484605,0.003780357,1780.460303,385.9638412,148968.0867,1922.697549,363.1555971,131881.9877,26.54635174,6.149429736,37.81548608,3515.641241,944.5646089,892202.3003,0.492079286,0.738591425,0.545517294,0.022693218,0.110445414,0.01219819,0.07666488,0.036730706,0.001349145,0.001792933,0.086106025,0.007414248,5.71E-06,0.007616144,5.80E-05,6.506231293,2.766271463,7.652257809,3,prakriti
161,135.9991776,177013,1292.065693,0.265284866,0.310969085,0.096701778,0.41226837,0.284139544,0.080735281,0.239435944,0.16125682,0.026003762,1.618836045,16.11187172,259.5924377,-6.674482346,57.70412064,3329.765381,0.011272863,2.592567682,6.721407413,0.074200861,0.043187983,0.001865202,1993.738627,584.1630606,341246.4813,2068.838345,410.2789901,168328.8497,24.53547903,7.555707375,57.08871393,4182.549709,1185.271401,1404868.294,0.749943907,0.948206964,0.899096447,-0.023316817,0.084245236,0.00709726,0.108164312,0.057013367,0.003250524,9.56E-07,0.07718531,0.005957572,-2.07E-05,0.022753367,0.000517716,3.075482993,1.396047998,1.948950013,3,prakriti
162,95.703125,117168,1246.468085,0.287721694,0.298826545,0.089297302,0.443324178,0.275843561,0.076089673,0.24547135,0.151911651,0.02307715,2.412523985,14.27144432,203.674118,-7.42470789,49.15625,2416.336914,0.008416571,2.447859287,5.992015362,0.095562205,0.043471057,0.001889733,1963.143706,621.5432706,386316.0373,2041.280778,480.1249089,230519.9282,23.38231579,6.68232213,44.65342905,4042.925553,1310.568938,1717590.94,1.070457915,1.26796949,1.607746627,-0.018983283,0.082074028,0.006736146,0.100178344,0.053159729,0.002825957,-2.78E-06,0.093409061,0.008725253,-3.24E-05,0.029020695,0.000842201,2.539102041,1.033203839,1.067510172,3,prakriti
163,92.28515625,116118,1262.152174,0.29661569,0.299503624,0.089702412,0.448398769,0.275054306,0.075654879,0.249989313,0.144356076,0.020838677,1.463771939,8.675339699,75.26151276,-6.054960728,49.55706024,2455.9021,0.005421293,2.269756794,5.151796341,0.077749319,0.032606404,0.001063177,1828.627171,416.3630008,173358.1484,2019.17354,429.4846746,184457.0857,21.94943696,6.534796163,42.70356089,3850.976714,1013.723048,1027634.418,1.035951861,1.24890733,1.55976952,-0.009564906,0.069999669,0.004899954,0.084854929,0.023496621,0.000552091,-0.021845313,0.065000936,0.004225122,-0.000260373,0.029820004,0.000889233,1.670675737,0.969011719,0.938983711,3,prakriti
164,172.265625,217630,1272.690058,0.276524723,0.305314541,0.093216963,0.419973969,0.278826237,0.077744067,0.241335138,0.158400393,0.025090684,2.963505745,23.98827553,575.4373779,-4.587619305,53.69143295,2882.77002,0.008684885,2.23804903,5.008863926,0.100671798,0.053180709,0.002828188,1664.284529,526.1456688,276829.2648,1909.553822,423.5830161,179422.5715,23.43813118,6.756668561,45.65257005,3605.511531,1251.503356,1566260.65,1.083194065,1.345513188,1.810405739,-0.022125768,0.090683799,0.008223551,0.069450638,0.027419366,0.000751822,-9.27E-07,0.099824183,0.009964867,-2.55E-05,0.033330526,0.001110924,6.486494331,2.706836024,7.326961261,3,prakriti
165,129.1992188,167179,1276.175573,0.261443853,0.307815403,0.09475033,0.363785744,0.291999757,0.085263863,0.225460039,0.180280626,0.032501104,0.891484201,7.803609848,60.89632797,-9.132861137,65.35027313,4270.657715,0.005294359,1.980919003,3.924040318,0.059763573,0.027503168,0.000756424,1334.98546,351.0426807,123230.9637,1781.244975,306.2551518,93792.21802,24.26405283,6.551226674,42.91857093,2841.645317,766.8461437,588053.0081,0.580731467,0.679322595,0.461479188,-0.011502469,0.099555051,0.009911208,0.043476306,0.018946518,0.000358971,-0.023566425,0.055901535,0.003124982,-8.87E-05,0.013485056,0.000181847,2.500789116,1.380173869,1.904879908,3,prakriti
166,103.359375,131035,1284.656863,0.316031963,0.295260102,0.087178536,0.466626972,0.270490885,0.07316532,0.254350888,0.136524573,0.018638959,1.810274005,9.388096809,88.13636017,-6.428086758,46.72722244,2183.43335,0.010699172,2.458318472,6.043329239,0.088627562,0.030333666,0.000920131,2058.866562,546.1089555,298234.9912,2076.828945,347.4876861,120747.692,23.88759532,6.885537597,47.410628,4028.308975,1050.697293,1103964.802,1.098981364,1.268979891,1.610309963,-0.003175438,0.072966749,0.005324147,0.102717066,0.04173153,0.001741521,-6.74E-06,0.078046359,0.006091234,-9.62E-05,0.03160996,0.00099919,6.206693878,3.242333065,10.51272371,3,prakriti
167,135.9991776,172991,1281.414815,0.214061409,0.303445458,0.092079155,0.404086053,0.291264564,0.084835038,0.232158534,0.171568495,0.029435748,2.65934062,22.50274467,506.3735352,-9.335850716,57.22945023,3275.209961,0.009885494,2.642213583,6.981292725,0.09917292,0.041372381,0.001711674,1672.479642,498.9145875,248915.7656,2046.790191,379.6105927,144104.2021,24.16629247,6.764098648,45.75303052,3495.053866,1197.556376,1434141.273,0.830283939,0.946781732,0.896395648,-0.00164289,0.09149373,0.008371103,0.06734861,0.036232563,0.001312799,-4.60E-05,0.101185009,0.010238406,-0.000150971,0.02114163,0.000446968,2.34521542,1.120564314,1.255664382,3,prakriti
168,107.6660156,131970,1256.857143,0.245013699,0.316148072,0.099949598,0.401458263,0.288191974,0.08305461,0.235442711,0.167033121,0.027900063,2.294653177,16.30224609,265.7632446,-9.492398262,52.54034042,2760.487549,0.012430411,2.286641598,5.228730202,0.094652794,0.033225458,0.001103931,1785.492283,399.3327453,159466.6415,2096.147374,339.1397514,115015.771,23.65419564,6.303025221,39.72812694,3613.353151,980.6390998,961653.0441,0.877587646,0.990565147,0.981219311,-0.011816548,0.091649193,0.008399575,0.065659845,0.030249338,0.000915022,-1.54E-05,0.092426084,0.008542581,-9.37E-05,0.023784671,0.000565711,1.855274376,0.877391727,0.769816243,3,prakriti
169,151.9990809,196637,1285.20915,0.279139489,0.318001926,0.101125225,0.396750718,0.281863421,0.079446986,0.228907804,0.175882206,0.03093455,0.653373718,4.174994469,17.43058014,-7.652058125,62.86291885,3951.746338,0.005159097,1.996529222,3.986128807,0.055544619,0.017362926,0.000301471,1475.526567,371.8361697,138262.1371,1836.390855,332.0320983,110245.3143,24.94241588,5.888880939,34.67891872,3053.469036,775.0017466,600627.7072,0.60171516,0.6635351,0.440278829,-0.020483439,0.098968158,0.009794696,0.064145682,0.021574405,0.000465455,-0.023333775,0.048694558,0.00237116,-0.000110214,0.012268303,0.000150511,2.511238095,1.277652026,1.632394698,3,prakriti
170,123.046875,153654,1280.45,0.240984097,0.297892481,0.088739932,0.425819695,0.283491492,0.080367431,0.240192097,0.160128355,0.02564109,0.671683609,5.965119362,35.58264923,-8.39470768,62.36229324,3889.055664,0.005797937,2.108017206,4.443736553,0.054666497,0.023833385,0.00056803,1656.232809,424.8068975,180460.9001,1912.131517,331.3994711,109825.6094,25.89904685,6.312318539,39.84536534,3542.195247,934.8464514,873937.8877,0.553242222,0.625754768,0.39156903,-0.017144436,0.084956821,0.007217661,0.076796588,0.034976404,0.001223349,-0.022479132,0.051459357,0.002648066,-7.50E-05,0.010855066,0.000117832,3.283301587,2.118792552,4.489281879,3,prakriti
171,107.6660156,129412,1268.745098,0.276374072,0.299584627,0.089750946,0.429867625,0.274773329,0.075500384,0.248928603,0.146177577,0.021367884,1.515891552,9.930503845,98.61491394,-7.110903263,49.7600975,2476.067139,0.009783997,2.495073557,6.225392342,0.077587023,0.041060641,0.001685976,2162.593514,574.7956391,330390.0267,2185.884846,385.8790332,148902.6283,22.97914345,7.047766841,49.67101745,4149.737407,1250.770675,1564427.281,0.919952828,1.150529769,1.323718749,-0.015081513,0.0829285,0.006877136,0.107529206,0.04557109,0.002076724,-1.60E-07,0.07361684,0.005419439,-2.39E-05,0.030544743,0.000932981,1.929578231,0.847191111,0.717732779,3,prakriti
172,151.9990809,191320,1301.496599,0.265429914,0.29663974,0.087995127,0.449578851,0.270835549,0.073351897,0.247650828,0.148332062,0.022002401,2.688585043,22.09832954,488.3361511,-6.194060802,49.66474915,2466.587402,0.010718816,2.496407509,6.232049942,0.099993818,0.051688176,0.002671668,1974.949443,605.3320515,366426.8926,2043.519893,390.5814701,152553.8848,24.56695079,7.300628987,53.2991836,4184.637196,1135.185713,1288646.604,1.074430114,1.280530776,1.63975907,-0.02538605,0.088650404,0.007858894,0.113881209,0.062220456,0.003871385,-1.48E-06,0.10266839,0.010540798,-4.31E-05,0.024734249,0.000611783,3.982222222,1.643613628,2.701465757,3,prakriti
173,129.1992188,154074,1252.634146,0.274441659,0.30947876,0.095777094,0.403289825,0.278492093,0.077557839,0.23428174,0.16865764,0.028445399,2.08489871,11.61954975,135.0139465,-5.078933239,49.97855377,2497.855713,0.010752219,2.708023787,7.33339262,0.091233008,0.033842515,0.001145316,1978.285104,541.8014857,293548.8499,2118.049725,413.240921,170768.0588,24.07599703,7.331224282,53.74684948,4156.824864,1202.767544,1446649.766,1.008746852,1.183186821,1.399931054,-0.001037452,0.096550094,0.009321921,0.089189937,0.037906568,0.001436908,2.61E-06,0.086173505,0.007425873,-1.90E-05,0.026735811,0.000714804,3.031365079,1.448848419,2.099161742,3,prakriti
174,172.265625,224457,1282.611429,0.282691032,0.295218199,0.087153777,0.444629461,0.278529614,0.077578738,0.236726973,0.165207971,0.027293674,2.047362328,11.19383049,125.3018341,-4.948798656,50.09122849,2509.131348,0.010784826,2.494062185,6.220346451,0.092266448,0.029986754,0.000899205,1870.52395,522.9227332,273448.1849,2086.804479,372.3411936,138637.9645,23.26010798,6.690358784,44.76090066,3835.060143,1059.442992,1122419.454,1.047435551,1.199926087,1.439822615,-0.003901458,0.078470304,0.006157589,0.087404044,0.037705259,0.001421687,-5.25E-06,0.085254557,0.00726834,-0.000103692,0.026611235,0.000708158,2.234920635,0.939816728,0.883255483,3,prakriti
175,92.28515625,116469,1294.1,0.246291742,0.314566761,0.098952249,0.4176099,0.281239688,0.079095758,0.239159092,0.161667133,0.026136262,3.31237483,25.50529671,650.5201416,-9.058287621,53.49702835,2861.932129,0.007905934,2.482375145,6.162186623,0.1107684,0.057245683,0.003277068,1906.679008,533.3407352,284452.3398,2112.667585,471.1951466,222024.8662,23.7894665,7.035105748,49.49271289,3920.880458,1279.624135,1637437.927,1.064010611,1.293793852,1.673902531,0.005470867,0.087833447,0.007714714,0.082835289,0.035899697,0.001288788,0.000960102,0.116620928,0.013600441,0.000411995,0.025921263,0.000671912,4.156371882,1.174755313,1.380050046,3,prakriti
176,107.6660156,132985,1303.77451,0.230363905,0.299277484,0.089567013,0.368087411,0.292045444,0.085290544,0.220328719,0.186516994,0.034788589,1.688029528,11.68160343,136.4598541,-11.00183105,68.3975296,4678.222168,0.006081272,2.333765268,5.446460247,0.077250727,0.036253694,0.00131433,1571.839116,647.2615005,418947.4501,1951.26934,547.6041039,299870.2546,24.03165332,6.44142693,41.4919809,3266.471915,1631.390836,2661436.059,0.680425834,0.826409916,0.68295335,0.011340623,0.098860881,0.009773474,0.054367396,0.029334369,0.000860505,-8.39E-05,0.081186712,0.006591282,-0.00016401,0.013403521,0.000179654,7.385106576,2.701873713,7.300121563,3,prakriti
177,135.9991776,154543,1236.344,0.292597473,0.296193928,0.08773084,0.425590754,0.285909146,0.081744045,0.243170778,0.15556769,0.024201306,0.880220771,7.333144188,53.77500534,-6.184466839,59.44205856,3533.358398,0.006389438,2.386155367,5.693737984,0.059074949,0.029006474,0.000841376,1789.186033,555.2810312,308337.0236,2081.758028,409.7873195,167925.6472,24.29385197,6.843733331,46.83668591,3868.614107,1242.399803,1543557.27,0.631707998,0.779249711,0.607230112,0.016576338,0.082029552,0.006728847,0.074238969,0.043175507,0.001864124,-0.022187008,0.054886304,0.003012506,-0.000337617,0.016092639,0.000258973,2.354503401,1.397532665,1.95309755,3,prakriti
178,89.10290948,110736,1272.827586,0.278926432,0.29728058,0.08837574,0.416995913,0.276030928,0.076193072,0.2392585,0.161519978,0.026088703,1.285253882,6.708559513,45.00477219,-6.72134304,50.70919037,2571.421875,0.00752417,2.173369169,4.723533154,0.074868806,0.029489787,0.000869648,1823.273485,388.8797663,151227.4726,1949.215785,325.0395041,105650.6792,24.54786475,6.638846615,44.07428437,3750.65232,824.978553,680589.6129,0.958972791,1.12039048,1.255274828,-0.002502732,0.084641473,0.007164179,0.090826737,0.028797971,0.000829323,-0.022687694,0.067573048,0.004566117,-0.000133293,0.020717664,0.000429222,2.130430839,1.293413483,1.672918437,3,prakriti
179,129.1992188,159343,1264.626984,0.244790092,0.308827013,0.095374122,0.381467462,0.287570477,0.082696781,0.22611411,0.179459584,0.032205742,1.104327679,10.2442131,104.9439087,-8.213708878,61.99345398,3843.188232,0.002857,2.335359097,5.453902245,0.065605804,0.031670734,0.001003035,1593.545022,460.8284051,212362.819,1880.132936,333.3512003,111123.0227,25.14142156,6.508087907,42.35520821,3443.350012,940.8768108,885249.173,0.650598698,0.776345196,0.602711864,-0.004524988,0.098458758,0.009694127,0.073339882,0.032977662,0.001087526,-0.022479292,0.063957155,0.004090518,-7.28E-05,0.015941102,0.000254119,1.962086168,1.199249403,1.438199131,3,prakriti
180,103.359375,125979,1259.79,0.245270565,0.297192633,0.088323459,0.416297734,0.276698053,0.076561809,0.236586193,0.165409512,0.027360307,0.610121608,4.928803921,24.29310799,-6.346442223,63.77404022,4067.128174,0.00445902,2.031419039,4.126663208,0.053132769,0.020551078,0.000422347,1587.272723,364.6003039,132933.3816,1980.478528,297.6923842,88620.7556,25.90233279,6.801886071,46.26565412,3559.46181,831.8489116,691972.6117,0.529540347,0.596403582,0.355697233,0.020996828,0.092550604,0.008565614,0.080736095,0.037969836,0.001441708,-0.023266314,0.047914397,0.002295789,-0.000208681,0.011317473,0.000128085,2.865342404,1.647396463,2.713915107,3,prakriti
181,151.9990809,193939,1284.364238,0.281078875,0.288234502,0.083079129,0.446493804,0.273979604,0.075064816,0.244497083,0.153474785,0.02355451,0.612154543,4.375115395,19.14163399,-7.119612694,57.23189926,3275.490479,0.006802162,1.901600003,3.616082668,0.055699758,0.018059809,0.000326157,1807.517643,366.3225285,134192.1949,1914.314561,289.7892465,83977.8074,25.45488297,6.865376922,47.13340029,3570.878407,721.1050382,519992.4761,0.67174465,0.747227777,0.55834935,0.022695816,0.072421155,0.005244824,0.091643437,0.031732651,0.001006961,-0.022550264,0.047489151,0.00225522,-0.000171691,0.014413469,0.000207748,2.351020408,1.416928646,2.007686789,3,prakriti
182,129.1992188,164052,1281.65625,0.3181867,0.300885201,0.090531901,0.446728349,0.270275891,0.073049061,0.253270709,0.138518162,0.019187281,2.947094202,18.1614151,329.8370056,-5.261638165,46.29963303,2143.656006,0.008828237,2.252509594,5.07379961,0.10826315,0.044945788,0.002020124,1895.279555,481.2702247,231621.0292,1982.582425,283.7238892,80499.24533,23.97256457,7.094233741,50.32815238,3830.056007,875.4211149,766362.1284,1.253106235,1.438957008,2.070597271,-0.011325304,0.077877668,0.006064931,0.093739229,0.046159438,0.002130694,-2.07E-07,0.102156833,0.010436019,-3.16E-05,0.031144897,0.000970005,3.037170068,1.416714113,2.007078879,3,prakriti
183,123.046875,149703,1258.008403,0.251901448,0.30144459,0.090868846,0.381610513,0.299533755,0.089720465,0.2178726,0.189380209,0.035864863,2.651745558,31.01200294,961.7443848,-17.46679306,56.83607101,3230.339111,0.004045933,1.201037765,1.442491651,0.087738216,0.063453346,0.004026327,1767.935346,390.3393189,152364.7839,1911.527347,254.3476412,64692.72259,26.46467128,6.025390411,36.3053296,3617.928123,760.0637301,577696.8737,0.771910407,1.005876214,1.011786958,0.022126495,0.10046122,0.010092457,0.07961422,0.03912271,0.001530586,-0.000260578,0.105773933,0.011188125,-5.48E-05,0.011502597,0.00013231,3.193904762,1.565591129,2.451075582,3,prakriti
184,151.9990809,183014,1288.830986,0.264196247,0.305713654,0.093460836,0.425448745,0.281338274,0.079151221,0.240145031,0.160198931,0.025663697,1.628674388,12.86058331,165.3945923,-5.883738995,55.36260605,3065.018066,0.007801505,2.563851595,6.573334694,0.077718519,0.038835,0.001508157,1992.471409,603.1410503,363779.1266,2025.625597,440.2243417,193797.471,23.64451956,6.615063215,43.75906134,4052.404662,1274.207576,1623604.948,0.813915247,0.980271485,0.960932184,0.002336864,0.088662324,0.007861008,0.095876593,0.044941681,0.002019755,-5.14E-07,0.078089796,0.006098016,-2.59E-05,0.021930452,0.000480945,3.691972789,1.337175075,1.78803718,3,prakriti
185,123.046875,159819,1288.862903,0.209222838,0.299913913,0.089948356,0.380712539,0.294040829,0.086460002,0.225860181,0.179779065,0.032320512,0.809990644,7.089008331,50.25403595,-7.652876854,66.18725586,4380.75293,0.007073088,1.94078362,3.76664114,0.059037104,0.023145279,0.000535704,1475.48022,389.7869099,151933.8352,1899.106734,299.7419782,89845.25348,25.5124768,6.931095267,48.0400816,3221.897184,994.9321855,989890.0538,0.548782171,0.611162743,0.373519898,0.002857194,0.091148463,0.008308042,0.069362014,0.033165704,0.001099964,-0.023471745,0.055667423,0.003098862,-8.47E-05,0.010714423,0.000114799,3.477188209,2.138151561,4.571692099,3,prakriti
